Date,Timestamp,Foot_Count
2025-01-22,07:00,30748
2025-01-22,07:02,30752
2025-01-22,07:04,30754
2025-01-22,07:06,30754
2025-01-22,07:08,30753
2025-01-22,07:10,30754
2025-01-22,07:12,30752
2025-01-22,07:14,30752
2025-01-22,07:16,30753
2025-01-22,07:18,30755
2025-01-22,07:20,30754
2025-01-22,07:22,30757
2025-01-22,07:24,30756
2025-01-22,07:26,30756
2025-01-22,07:28,30756
2025-01-22,07:30,30754
2025-01-22,07:32,30754
2025-01-22,07:34,30752
2025-01-22,07:36,30751
2025-01-22,07:38,30750
2025-01-22,07:40,30753
2025-01-22,07:42,30751
2025-01-22,07:44,30750
2025-01-22,07:46,30754
2025-01-22,07:48,30755
2025-01-22,07:50,30756
2025-01-22,07:52,30759
2025-01-22,07:54,30756
2025-01-22,07:56,30753
2025-01-22,07:58,30756
2025-01-22,08:00,30757
2025-01-22,08:02,30758
2025-01-22,08:04,30758
2025-01-22,08:06,30756
2025-01-22,08:08,30758
2025-01-22,08:10,30758
2025-01-22,08:12,30756
2025-01-22,08:14,30753
2025-01-22,08:16,30752
2025-01-22,08:18,30754
2025-01-22,08:20,30756
2025-01-22,08:22,30758
2025-01-22,08:24,30759
2025-01-22,08:26,30762
2025-01-22,08:28,30762
2025-01-22,08:30,30764
2025-01-22,08:32,30763
2025-01-22,08:34,30764
2025-01-22,08:36,30763
2025-01-22,08:38,30764
2025-01-22,08:40,30764
2025-01-22,08:42,30767
2025-01-22,08:44,30770
2025-01-22,08:46,30773
2025-01-22,08:48,30773
2025-01-22,08:50,30772
2025-01-22,08:52,30770
2025-01-22,08:54,30772
2025-01-22,08:56,30773
2025-01-22,08:58,30769
2025-01-22,09:00,30769
2025-01-22,09:02,30764
2025-01-22,09:04,30765
2025-01-22,09:06,30763
2025-01-22,09:08,30766
2025-01-22,09:10,30763
2025-01-22,09:12,30767
2025-01-22,09:14,30773
2025-01-22,09:16,30774
2025-01-22,09:18,30778
2025-01-22,09:20,30783
2025-01-22,09:22,30782
2025-01-22,09:24,30782
2025-01-22,09:26,30781
2025-01-22,09:28,30779
2025-01-22,09:30,30787
2025-01-22,09:32,30791
2025-01-22,09:34,30794
2025-01-22,09:36,30796
2025-01-22,09:38,30800
2025-01-22,09:40,30797
2025-01-22,09:42,30801
2025-01-22,09:44,30802
2025-01-22,09:46,30802
2025-01-22,09:48,30805
2025-01-22,09:50,30807
2025-01-22,09:52,30808
2025-01-22,09:54,30811
2025-01-22,09:56,30811
2025-01-22,09:58,30811
2025-01-22,10:00,30813
2025-01-22,10:02,30814
2025-01-22,10:04,30818
2025-01-22,10:06,30821
2025-01-22,10:08,30822
2025-01-22,10:10,30827
2025-01-22,10:12,30830
2025-01-22,10:14,30832
2025-01-22,10:16,30830
2025-01-22,10:18,30834
2025-01-22,10:20,30827
2025-01-22,10:22,30828
2025-01-22,10:24,30830
2025-01-22,10:26,30831
2025-01-22,10:28,30829
2025-01-22,10:30,30830
2025-01-22,10:32,30830
2025-01-22,10:34,30832
2025-01-22,10:36,30832
2025-01-22,10:38,30832
2025-01-22,10:40,30832
2025-01-22,10:42,30832
2025-01-22,10:44,30829
2025-01-22,10:46,30832
2025-01-22,10:48,30828
2025-01-22,10:50,30831
2025-01-22,10:52,30831
2025-01-22,10:54,30833
2025-01-22,10:56,30833
2025-01-22,10:58,30836
2025-01-22,11:00,30839
2025-01-22,11:02,30838
2025-01-22,11:04,30839
2025-01-22,11:06,30838
2025-01-22,11:08,30842
2025-01-22,11:10,30842
2025-01-22,11:12,30840
2025-01-22,11:14,30839
2025-01-22,11:16,30838
2025-01-22,11:18,30842
2025-01-22,11:20,30839
2025-01-22,11:22,30838
2025-01-22,11:24,30841
2025-01-22,11:26,30844
2025-01-22,11:28,30847
2025-01-22,11:30,30844
2025-01-22,11:32,30838
2025-01-22,11:34,30839
2025-01-22,11:36,30840
2025-01-22,11:38,30844
2025-01-22,11:40,30845
2025-01-22,11:42,30848
2025-01-22,11:44,30850
2025-01-22,11:46,30847
2025-01-22,11:48,30848
2025-01-22,11:50,30852
2025-01-22,11:52,30858
2025-01-22,11:54,30855
2025-01-22,11:56,30862
2025-01-22,11:58,30861
2025-01-22,12:00,30864
2025-01-22,12:02,30859
2025-01-22,12:04,30855
2025-01-22,12:06,30856
2025-01-22,12:08,30855
2025-01-22,12:10,30856
2025-01-22,12:12,30860
2025-01-22,12:14,30862
2025-01-22,12:16,30865
2025-01-22,12:18,30863
2025-01-22,12:20,30869
2025-01-22,12:22,30869
2025-01-22,12:24,30867
2025-01-22,12:26,30865
2025-01-22,12:28,30865
2025-01-22,12:30,30880
2025-01-22,12:32,30884
2025-01-22,12:34,30880
2025-01-22,12:36,30881
2025-01-22,12:38,30887
2025-01-22,12:40,30887
2025-01-22,12:42,30888
2025-01-22,12:44,30887
2025-01-22,12:46,30888
2025-01-22,12:48,30886
2025-01-22,12:50,30883
2025-01-22,12:52,30881
2025-01-22,12:54,30880
2025-01-22,12:56,30882
2025-01-22,12:58,30885
2025-01-22,13:00,30882
2025-01-22,13:02,30885
2025-01-22,13:04,30881
2025-01-22,13:06,30881
2025-01-22,13:08,30881
2025-01-22,13:10,30877
2025-01-22,13:12,30880
2025-01-22,13:14,30881
2025-01-22,13:16,30882
2025-01-22,13:18,30884
2025-01-22,13:20,30888
2025-01-22,13:22,30891
2025-01-22,13:24,30889
2025-01-22,13:26,30894
2025-01-22,13:28,30897
2025-01-22,13:30,30897
2025-01-22,13:32,30897
2025-01-22,13:34,30896
2025-01-22,13:36,30898
2025-01-22,13:38,30898
2025-01-22,13:40,30896
2025-01-22,13:42,30891
2025-01-22,13:44,30892
2025-01-22,13:46,30892
2025-01-22,13:48,30894
2025-01-22,13:50,30891
2025-01-22,13:52,30892
2025-01-22,13:54,30897
2025-01-22,13:56,30898
2025-01-22,13:58,30901
2025-01-22,14:00,30899
2025-01-22,14:02,30897
2025-01-22,14:04,30897
2025-01-22,14:06,30896
2025-01-22,14:08,30895
2025-01-22,14:10,30897
2025-01-22,14:12,30895
2025-01-22,14:14,30898
2025-01-22,14:16,30900
2025-01-22,14:18,30903
2025-01-22,14:20,30900
2025-01-22,14:22,30902
2025-01-22,14:24,30901
2025-01-22,14:26,30899
2025-01-22,14:28,30897
2025-01-22,14:30,30893
2025-01-22,14:32,30893
2025-01-22,14:34,30891
2025-01-22,14:36,30891
2025-01-22,14:38,30888
2025-01-22,14:40,30887
2025-01-22,14:42,30888
2025-01-22,14:44,30899
2025-01-22,14:46,30899
2025-01-22,14:48,30902
2025-01-22,14:50,30903
2025-01-22,14:52,30904
2025-01-22,14:54,30906
2025-01-22,14:56,30905
2025-01-22,14:58,30903
2025-01-22,15:00,30900
2025-01-22,15:02,30898
2025-01-22,15:04,30903
2025-01-22,15:06,30903
2025-01-22,15:08,30906
2025-01-22,15:10,30904
2025-01-22,15:12,30904
2025-01-22,15:14,30902
2025-01-22,15:16,30906
2025-01-22,15:18,30910
2025-01-22,15:20,30915
2025-01-22,15:22,30914
2025-01-22,15:24,30917
2025-01-22,15:26,30913
2025-01-22,15:28,30912
2025-01-22,15:30,30916
2025-01-22,15:32,30920
2025-01-22,15:34,30925
2025-01-22,15:36,30927
2025-01-22,15:38,30930
2025-01-22,15:40,30934
2025-01-22,15:42,30940
2025-01-22,15:44,30941
2025-01-22,15:46,30943
2025-01-22,15:48,30942
2025-01-22,15:50,30949
2025-01-22,15:52,30951
2025-01-22,15:54,30955
2025-01-22,15:56,30957
2025-01-22,15:58,30955
2025-01-22,16:00,30959
2025-01-22,16:02,30958
2025-01-22,16:04,30961
2025-01-22,16:06,30960
2025-01-22,16:08,30962
2025-01-22,16:10,30962
2025-01-22,16:12,30959
2025-01-22,16:14,30960
2025-01-22,16:16,30966
2025-01-22,16:18,30971
2025-01-22,16:20,30977
2025-01-22,16:22,30979
2025-01-22,16:24,30983
2025-01-22,16:26,30984
2025-01-22,16:28,30991
2025-01-22,16:30,30993
2025-01-22,16:32,30995
2025-01-22,16:34,30992
2025-01-22,16:36,30997
2025-01-22,16:38,31005
2025-01-22,16:40,31003
2025-01-22,16:42,31002
2025-01-22,16:44,31008
2025-01-22,16:46,31010
2025-01-22,16:48,31014
2025-01-22,16:50,31016
2025-01-22,16:52,31024
2025-01-22,16:54,31025
2025-01-22,16:56,31027
2025-01-22,16:58,31029
2025-01-22,17:00,31030
2025-01-22,17:02,31036
2025-01-22,17:04,31035
2025-01-22,17:06,31036
2025-01-22,17:08,31040
2025-01-22,17:10,31032
2025-01-22,17:12,31032
2025-01-22,17:14,31034
2025-01-22,17:16,31033
2025-01-22,17:18,31028
2025-01-22,17:20,31027
2025-01-22,17:22,31032
2025-01-22,17:24,31026
2025-01-22,17:26,31030
2025-01-22,17:28,31030
2025-01-22,17:30,31037
2025-01-22,17:32,31043
2025-01-22,17:34,31038
2025-01-22,17:36,31035
2025-01-22,17:38,31036
2025-01-22,17:40,31036
2025-01-22,17:42,31035
2025-01-22,17:44,31034
2025-01-22,17:46,31033
2025-01-22,17:48,31038
2025-01-22,17:50,31040
2025-01-22,17:52,31037
2025-01-22,17:54,31043
2025-01-22,17:56,31043
2025-01-22,17:58,31050
2025-01-22,18:00,31051
2025-01-22,18:02,31054
2025-01-22,18:04,31050
2025-01-22,18:06,31054
2025-01-22,18:08,31051
2025-01-22,18:10,31063
2025-01-22,18:12,31073
2025-01-22,18:14,31070
2025-01-22,18:16,31077
2025-01-22,18:18,31068
2025-01-22,18:20,31073
2025-01-22,18:22,31074
2025-01-22,18:24,31085
2025-01-22,18:26,31089
2025-01-22,18:28,31090
2025-01-22,18:30,31095
2025-01-22,18:32,31100
2025-01-22,18:34,31103
2025-01-22,18:36,31107
2025-01-22,18:38,31109
2025-01-22,18:40,31110
2025-01-22,18:42,31109
2025-01-22,18:44,31111
2025-01-22,18:46,31117
2025-01-22,18:48,31118
2025-01-22,18:50,31123
2025-01-22,18:52,31123
2025-01-22,18:54,31118
2025-01-22,18:56,31116
2025-01-22,18:58,31111
2025-01-22,19:00,31114
2025-01-22,19:02,31118
2025-01-22,19:04,31114
2025-01-22,19:06,31116
2025-01-22,19:08,31115
2025-01-22,19:10,31116
2025-01-22,19:12,31114
2025-01-22,19:14,31117
2025-01-22,19:16,31117
2025-01-22,19:18,31120
2025-01-22,19:20,31127
2025-01-22,19:22,31126
2025-01-22,19:24,31123
2025-01-22,19:26,31126
2025-01-22,19:28,31125
2025-01-22,19:30,31123
2025-01-22,19:32,31121
2025-01-22,19:34,31119
2025-01-22,19:36,31122
2025-01-22,19:38,31122
2025-01-22,19:40,31124
2025-01-22,19:42,31131
2025-01-22,19:44,31131
2025-01-22,19:46,31133
2025-01-22,19:48,31135
2025-01-22,19:50,31135
2025-01-22,19:52,31137
2025-01-22,19:54,31142
2025-01-22,19:56,31136
2025-01-22,19:58,31136
2025-01-22,20:00,31133
2025-01-22,20:02,31135
2025-01-22,20:04,31133
2025-01-22,20:06,31132
2025-01-22,20:08,31136
2025-01-22,20:10,31133
2025-01-22,20:12,31139
2025-01-22,20:14,31131
2025-01-22,20:16,31131
2025-01-22,20:18,31134
2025-01-22,20:20,31129
2025-01-22,20:22,31139
2025-01-22,20:24,31137
2025-01-22,20:26,31139
2025-01-22,20:28,31143
2025-01-22,20:30,31141
2025-01-22,20:32,31155
2025-01-22,20:34,31160
2025-01-22,20:36,31158
2025-01-22,20:38,31162
2025-01-22,20:40,31164
2025-01-22,20:42,31165
2025-01-22,20:44,31165
2025-01-22,20:46,31163
2025-01-22,20:48,31166
2025-01-22,20:50,31169
2025-01-22,20:52,31166
2025-01-22,20:54,31167
2025-01-22,20:56,31168
2025-01-22,20:58,31166
2025-01-22,21:00,31165
2025-01-22,21:02,31166
2025-01-22,21:04,31166
2025-01-22,21:06,31167
2025-01-22,21:08,31161
2025-01-22,21:10,31164
2025-01-22,21:12,31167
2025-01-22,21:14,31173
2025-01-22,21:16,31175
2025-01-22,21:18,31176
2025-01-22,21:20,31175
2025-01-22,21:22,31176
2025-01-22,21:24,31177
2025-01-22,21:26,31181
2025-01-22,21:28,31181
2025-01-22,21:30,31179
2025-01-22,21:32,31181
2025-01-22,21:34,31180
2025-01-22,21:36,31175
2025-01-22,21:38,31174
2025-01-22,21:40,31175
2025-01-22,21:42,31174
2025-01-22,21:44,31175
2025-01-22,21:46,31180
2025-01-22,21:48,31180
2025-01-22,21:50,31176
2025-01-22,21:52,31178
2025-01-22,21:54,31181
2025-01-22,21:56,31181
2025-01-22,21:58,31179
2025-01-22,22:00,31180
2025-01-22,22:02,31177
2025-01-22,22:04,31181
2025-01-22,22:06,31185
2025-01-22,22:08,31185
2025-01-22,22:10,31184
2025-01-22,22:12,31183
2025-01-22,22:14,31185
2025-01-22,22:16,31185
2025-01-22,22:18,31188
2025-01-22,22:20,31190
2025-01-22,22:22,31191
2025-01-22,22:24,31191
2025-01-22,22:26,31192
2025-01-22,22:28,31192
2025-01-22,22:30,31191
2025-01-22,22:32,31194
2025-01-22,22:34,31197
2025-01-22,22:36,31198
2025-01-22,22:38,31198
2025-01-22,22:40,31197
2025-01-22,22:42,31197
2025-01-22,22:44,31196
2025-01-22,22:46,31197
2025-01-22,22:48,31197
2025-01-22,22:50,31197
2025-01-22,22:52,31199
2025-01-22,22:54,31200
2025-01-22,22:56,31199
2025-01-22,22:58,31203
2025-01-22,23:00,31205
2025-01-22,23:02,31202
2025-01-22,23:04,31202
2025-01-22,23:06,31202
2025-01-22,23:08,31205
2025-01-22,23:10,31206
2025-01-22,23:12,31206
2025-01-22,23:14,31206
2025-01-22,23:16,31206
2025-01-22,23:18,31208
2025-01-22,23:20,31205
2025-01-22,23:22,31205
2025-01-22,23:24,31205
2025-01-22,23:26,31206
2025-01-22,23:28,31206
2025-01-22,23:30,31204
2025-01-22,23:32,31206
2025-01-22,23:34,31204
2025-01-22,23:36,31203
2025-01-22,23:38,31202
2025-01-22,23:40,31204
2025-01-22,23:42,31205
2025-01-22,23:44,31203
2025-01-22,23:46,31203
2025-01-22,23:48,31203
2025-01-22,23:50,31205
2025-01-22,23:52,31207
2025-01-22,23:54,31209
2025-01-22,23:56,31210
2025-01-22,23:58,31211
2025-01-23,00:00,31211
2025-01-23,00:02,31214
2025-01-23,00:04,31218
2025-01-23,00:06,31219
2025-01-23,00:08,31218
2025-01-23,00:10,31219
2025-01-23,00:12,31220
2025-01-23,00:14,31219
2025-01-23,00:16,31217
2025-01-23,00:18,31218
2025-01-23,00:20,31219
2025-01-23,00:22,31221
2025-01-23,00:24,31222
2025-01-23,00:26,31222
2025-01-23,00:28,31222
2025-01-23,00:30,31220
2025-01-23,00:32,31222
2025-01-23,00:34,31222
2025-01-23,00:36,31222
2025-01-23,00:38,31225
2025-01-23,00:40,31230
2025-01-23,00:42,31228
2025-01-23,00:44,31227
2025-01-23,00:46,31228
2025-01-23,00:48,31228
2025-01-23,00:50,31227
2025-01-23,00:52,31228
2025-01-23,00:54,31223
2025-01-23,00:56,31223
2025-01-23,00:58,31224
2025-01-23,01:00,31224
2025-01-23,01:02,31228
2025-01-23,01:04,31225
2025-01-23,01:06,31229
2025-01-23,01:08,31229
2025-01-23,01:10,31229
2025-01-23,01:12,31231
2025-01-23,01:14,31229
2025-01-23,01:16,31234
2025-01-23,01:18,31238
2025-01-23,01:20,31238
2025-01-23,01:22,31239
2025-01-23,01:24,31243
2025-01-23,01:26,31243
2025-01-23,01:28,31245
2025-01-23,01:30,31245
2025-01-23,01:32,31243
2025-01-23,01:34,31244
2025-01-23,01:36,31242
2025-01-23,01:38,31241
2025-01-23,01:40,31240
2025-01-23,01:42,31242
2025-01-23,01:44,31242
2025-01-23,01:46,31242
2025-01-23,01:48,31243
2025-01-23,01:50,31245
2025-01-23,01:52,31248
2025-01-23,01:54,31248
2025-01-23,01:56,31249
2025-01-23,01:58,31252
2025-01-23,02:00,31250
2025-01-23,02:02,31250
2025-01-23,02:04,31249
2025-01-23,02:06,31251
2025-01-23,02:08,31251
2025-01-23,02:10,31251
2025-01-23,02:12,31248
2025-01-23,02:14,31249
2025-01-23,02:16,31251
2025-01-23,02:18,31253
2025-01-23,02:20,31252
2025-01-23,02:22,31251
2025-01-23,02:24,31251
2025-01-23,02:26,31252
2025-01-23,02:28,31252
2025-01-23,02:30,31255
2025-01-23,02:32,31257
2025-01-23,02:34,31262
2025-01-23,02:36,31265
2025-01-23,02:38,31265
2025-01-23,02:40,31267
2025-01-23,02:42,31271
2025-01-23,02:44,31271
2025-01-23,02:46,31269
2025-01-23,02:48,31271
2025-01-23,02:50,31274
2025-01-23,02:52,31274
2025-01-23,02:54,31276
2025-01-23,02:56,31276
2025-01-23,02:58,31275
2025-01-23,03:00,31277
2025-01-23,03:02,31282
2025-01-23,03:04,31283
2025-01-23,03:06,31283
2025-01-23,03:08,31284
2025-01-23,03:10,31283
2025-01-23,03:12,31284
2025-01-23,03:14,31287
2025-01-23,03:16,31285
2025-01-23,03:18,31287
2025-01-23,03:20,31291
2025-01-23,03:22,31290
2025-01-23,03:24,31291
2025-01-23,03:26,31290
2025-01-23,03:28,31289
2025-01-23,03:30,31291
2025-01-23,03:32,31294
2025-01-23,03:34,31294
2025-01-23,03:36,31294
2025-01-23,03:38,31295
2025-01-23,03:40,31298
2025-01-23,03:42,31297
2025-01-23,03:44,31296
2025-01-23,03:46,31298
2025-01-23,03:48,31299
2025-01-23,03:50,31301
2025-01-23,03:52,31303
2025-01-23,03:54,31301
2025-01-23,03:56,31303
2025-01-23,03:58,31301
2025-01-23,04:00,31302
2025-01-23,04:02,31301
2025-01-23,04:04,31300
2025-01-23,04:06,31305
2025-01-23,04:08,31306
2025-01-23,04:10,31305
2025-01-23,04:12,31306
2025-01-23,04:14,31306
2025-01-23,04:16,31307
2025-01-23,04:18,31312
2025-01-23,04:20,31313
2025-01-23,04:22,31312
2025-01-23,04:24,31308
2025-01-23,04:26,31310
2025-01-23,04:28,31306
2025-01-23,04:30,31307
2025-01-23,04:32,31307
2025-01-23,04:34,31309
2025-01-23,04:36,31310
2025-01-23,04:38,31310
2025-01-23,04:40,31311
2025-01-23,04:42,31308
2025-01-23,04:44,31312
2025-01-23,04:46,31313
2025-01-23,04:48,31314
2025-01-23,04:50,31313
2025-01-23,04:52,31316
2025-01-23,04:54,31318
2025-01-23,04:56,31318
2025-01-23,04:58,31317
2025-01-23,05:00,31315
2025-01-23,05:02,31317
2025-01-23,05:04,31318
2025-01-23,05:06,31317
2025-01-23,05:08,31317
2025-01-23,05:10,31321
2025-01-23,05:12,31321
2025-01-23,05:14,31320
2025-01-23,05:16,31321
2025-01-23,05:18,31320
2025-01-23,05:20,31327
2025-01-23,05:22,31328
2025-01-23,05:24,31329
2025-01-23,05:26,31328
2025-01-23,05:28,31328
2025-01-23,05:30,31329
2025-01-23,05:32,31329
2025-01-23,05:34,31332
2025-01-23,05:36,31334
2025-01-23,05:38,31331
2025-01-23,05:40,31331
2025-01-23,05:42,31331
2025-01-23,05:44,31331
2025-01-23,05:46,31330
2025-01-23,05:48,31329
2025-01-23,05:50,31331
2025-01-23,05:52,31331
2025-01-23,05:54,31332
2025-01-23,05:56,31330
2025-01-23,05:58,31331
2025-01-23,06:00,31332
2025-01-23,06:02,31331
2025-01-23,06:04,31328
2025-01-23,06:06,31328
2025-01-23,06:08,31331
2025-01-23,06:10,31328
2025-01-23,06:12,31327
2025-01-23,06:14,31326
2025-01-23,06:16,31327
2025-01-23,06:18,31329
2025-01-23,06:20,31330
2025-01-23,06:22,31332
2025-01-23,06:24,31332
2025-01-23,06:26,31331
2025-01-23,06:28,31332
2025-01-23,06:30,31331
2025-01-23,06:32,31331
2025-01-23,06:34,31332
2025-01-23,06:36,31331
2025-01-23,06:38,31330
2025-01-23,06:40,31328
2025-01-23,06:42,31327
2025-01-23,06:44,31327
2025-01-23,06:46,31325
2025-01-23,06:48,31327
2025-01-23,06:50,31327
2025-01-23,06:52,31330
2025-01-23,06:54,31330
2025-01-23,06:56,31330
2025-01-23,06:58,31331
2025-01-23,07:00,31333
2025-01-23,07:02,31333
2025-01-23,07:04,31333
2025-01-23,07:06,31333
2025-01-23,07:08,31331
2025-01-23,07:10,31333
2025-01-23,07:12,31332
2025-01-23,07:14,31331
2025-01-23,07:16,31333
2025-01-23,07:18,31336
2025-01-23,07:20,31338
2025-01-23,07:22,31338
2025-01-23,07:24,31337
2025-01-23,07:26,31335
2025-01-23,07:28,31337
2025-01-23,07:30,31340
2025-01-23,07:32,31341
2025-01-23,07:34,31343
2025-01-23,07:36,31342
2025-01-23,07:38,31343
2025-01-23,07:40,31347
2025-01-23,07:42,31345
2025-01-23,07:44,31347
2025-01-23,07:46,31346
2025-01-23,07:48,31347
2025-01-23,07:50,31346
2025-01-23,07:52,31348
2025-01-23,07:54,31345
2025-01-23,07:56,31345
2025-01-23,07:58,31344
2025-01-23,08:00,31344
2025-01-23,08:02,31346
2025-01-23,08:04,31346
2025-01-23,08:06,31349
2025-01-23,08:08,31350
2025-01-23,08:10,31349
2025-01-23,08:12,31346
2025-01-23,08:14,31344
2025-01-23,08:16,31346
2025-01-23,08:18,31350
2025-01-23,08:20,31353
2025-01-23,08:22,31353
2025-01-23,08:24,31352
2025-01-23,08:26,31353
2025-01-23,08:28,31354
2025-01-23,08:30,31354
2025-01-23,08:32,31354
2025-01-23,08:34,31354
2025-01-23,08:36,31352
2025-01-23,08:38,31349
2025-01-23,08:40,31347
2025-01-23,08:42,31344
2025-01-23,08:44,31344
2025-01-23,08:46,31349
2025-01-23,08:48,31348
2025-01-23,08:50,31345
2025-01-23,08:52,31346
2025-01-23,08:54,31345
2025-01-23,08:56,31344
2025-01-23,08:58,31345
2025-01-23,09:00,31349
2025-01-23,09:02,31349
2025-01-23,09:04,31352
2025-01-23,09:06,31351
2025-01-23,09:08,31348
2025-01-23,09:10,31349
2025-01-23,09:12,31348
2025-01-23,09:14,31354
2025-01-23,09:16,31353
2025-01-23,09:18,31348
2025-01-23,09:20,31351
2025-01-23,09:22,31353
2025-01-23,09:24,31359
2025-01-23,09:26,31360
2025-01-23,09:28,31360
2025-01-23,09:30,31357
2025-01-23,09:32,31361
2025-01-23,09:34,31360
2025-01-23,09:36,31356
2025-01-23,09:38,31356
2025-01-23,09:40,31359
2025-01-23,09:42,31358
2025-01-23,09:44,31361
2025-01-23,09:46,31358
2025-01-23,09:48,31360
2025-01-23,09:50,31362
2025-01-23,09:52,31364
2025-01-23,09:54,31365
2025-01-23,09:56,31368
2025-01-23,09:58,31367
2025-01-23,10:00,31363
2025-01-23,10:02,31362
2025-01-23,10:04,31366
2025-01-23,10:06,31366
2025-01-23,10:08,31369
2025-01-23,10:10,31371
2025-01-23,10:12,31373
2025-01-23,10:14,31374
2025-01-23,10:16,31374
2025-01-23,10:18,31373
2025-01-23,10:20,31380
2025-01-23,10:22,31375
2025-01-23,10:24,31373
2025-01-23,10:26,31376
2025-01-23,10:28,31382
2025-01-23,10:30,31385
2025-01-23,10:32,31384
2025-01-23,10:34,31381
2025-01-23,10:36,31386
2025-01-23,10:38,31388
2025-01-23,10:40,31386
2025-01-23,10:42,31387
2025-01-23,10:44,31391
2025-01-23,10:46,31392
2025-01-23,10:48,31397
2025-01-23,10:50,31398
2025-01-23,10:52,31396
2025-01-23,10:54,31400
2025-01-23,10:56,31403
2025-01-23,10:58,31407
2025-01-23,11:00,31403
2025-01-23,11:02,31401
2025-01-23,11:04,31404
2025-01-23,11:06,31404
2025-01-23,11:08,31406
2025-01-23,11:10,31401
2025-01-23,11:12,31401
2025-01-23,11:14,31402
2025-01-23,11:16,31400
2025-01-23,11:18,31403
2025-01-23,11:20,31404
2025-01-23,11:22,31407
2025-01-23,11:24,31410
2025-01-23,11:26,31418
2025-01-23,11:28,31417
2025-01-23,11:30,31414
2025-01-23,11:32,31409
2025-01-23,11:34,31407
2025-01-23,11:36,31408
2025-01-23,11:38,31413
2025-01-23,11:40,31415
2025-01-23,11:42,31414
2025-01-23,11:44,31415
2025-01-23,11:46,31413
2025-01-23,11:48,31411
2025-01-23,11:50,31415
2025-01-23,11:52,31413
2025-01-23,11:54,31418
2025-01-23,11:56,31418
2025-01-23,11:58,31416
2025-01-23,12:00,31420
2025-01-23,12:02,31422
2025-01-23,12:04,31424
2025-01-23,12:06,31425
2025-01-23,12:08,31429
2025-01-23,12:10,31431
2025-01-23,12:12,31433
2025-01-23,12:14,31429
2025-01-23,12:16,31434
2025-01-23,12:18,31431
2025-01-23,12:20,31434
2025-01-23,12:22,31432
2025-01-23,12:24,31436
2025-01-23,12:26,31433
2025-01-23,12:28,31431
2025-01-23,12:30,31434
2025-01-23,12:32,31437
2025-01-23,12:34,31438
2025-01-23,12:36,31442
2025-01-23,12:38,31439
2025-01-23,12:40,31448
2025-01-23,12:42,31447
2025-01-23,12:44,31447
2025-01-23,12:46,31443
2025-01-23,12:48,31440
2025-01-23,12:50,31445
2025-01-23,12:52,31449
2025-01-23,12:54,31448
2025-01-23,12:56,31446
2025-01-23,12:58,31447
2025-01-23,13:00,31450
2025-01-23,13:02,31446
2025-01-23,13:04,31452
2025-01-23,13:06,31454
2025-01-23,13:08,31461
2025-01-23,13:10,31459
2025-01-23,13:12,31459
2025-01-23,13:14,31464
2025-01-23,13:16,31463
2025-01-23,13:18,31467
2025-01-23,13:20,31463
2025-01-23,13:22,31465
2025-01-23,13:24,31468
2025-01-23,13:26,31467
2025-01-23,13:28,31466
2025-01-23,13:30,31471
2025-01-23,13:32,31472
2025-01-23,13:34,31469
2025-01-23,13:36,31471
2025-01-23,13:38,31478
2025-01-23,13:40,31482
2025-01-23,13:42,31486
2025-01-23,13:44,31489
2025-01-23,13:46,31488
2025-01-23,13:48,31488
2025-01-23,13:50,31488
2025-01-23,13:52,31491
2025-01-23,13:54,31494
2025-01-23,13:56,31495
2025-01-23,13:58,31501
2025-01-23,14:00,31503
2025-01-23,14:02,31503
2025-01-23,14:04,31503
2025-01-23,14:06,31502
2025-01-23,14:08,31505
2025-01-23,14:10,31504
2025-01-23,14:12,31506
2025-01-23,14:14,31507
2025-01-23,14:16,31506
2025-01-23,14:18,31509
2025-01-23,14:20,31510
2025-01-23,14:22,31513
2025-01-23,14:24,31518
2025-01-23,14:26,31519
2025-01-23,14:28,31520
2025-01-23,14:30,31523
2025-01-23,14:32,31524
2025-01-23,14:34,31528
2025-01-23,14:36,31534
2025-01-23,14:38,31533
2025-01-23,14:40,31533
2025-01-23,14:42,31532
2025-01-23,14:44,31536
2025-01-23,14:46,31533
2025-01-23,14:48,31535
2025-01-23,14:50,31536
2025-01-23,14:52,31542
2025-01-23,14:54,31544
2025-01-23,14:56,31542
2025-01-23,14:58,31547
2025-01-23,15:00,31553
2025-01-23,15:02,31554
2025-01-23,15:04,31555
2025-01-23,15:06,31556
2025-01-23,15:08,31557
2025-01-23,15:10,31554
2025-01-23,15:12,31559
2025-01-23,15:14,31561
2025-01-23,15:16,31560
2025-01-23,15:18,31560
2025-01-23,15:20,31562
2025-01-23,15:22,31558
2025-01-23,15:24,31557
2025-01-23,15:26,31556
2025-01-23,15:28,31556
2025-01-23,15:30,31557
2025-01-23,15:32,31559
2025-01-23,15:34,31561
2025-01-23,15:36,31560
2025-01-23,15:38,31560
2025-01-23,15:40,31559
2025-01-23,15:42,31558
2025-01-23,15:44,31555
2025-01-23,15:46,31557
2025-01-23,15:48,31560
2025-01-23,15:50,31558
2025-01-23,15:52,31561
2025-01-23,15:54,31565
2025-01-23,15:56,31567
2025-01-23,15:58,31569
2025-01-23,16:00,31567
2025-01-23,16:02,31574
2025-01-23,16:04,31577
2025-01-23,16:06,31579
2025-01-23,16:08,31581
2025-01-23,16:10,31577
2025-01-23,16:12,31572
2025-01-23,16:14,31574
