Bill_ID,Timestamp,Date,Customer_ID,Purchased_Products,Total_Amount,Transaction_Count
B2696,14:17,2025-01-14,C1796,"Onions,Soap,Milk,Bread,Rice",255,1
B2697,09:48,2025-01-14,C1797,"Eggs,Onions,Bread,Milk,Shampoo",305,1
B2698,14:37,2025-01-14,C1798,"Tomato,Milk,Butter",190,1
B2699,11:15,2025-01-14,C1799,"Shampoo,Tomato",120,1
B2700,11:07,2025-01-14,C1800,"Butter,Rice,Onions,Milk,Bread,Cheese",425,1
B2701,08:19,2025-01-14,C1801,"Butter,Soap",150,1
B2702,17:53,2025-01-14,C1802,"Butter,Rice,Shampoo",270,1
B2703,17:16,2025-01-14,C1803,"Shampoo,Soap,Cheese,Tomato",290,1
B2704,11:36,2025-01-14,C1804,"Eggs,Tomato",120,1
B2705,09:17,2025-01-14,C1805,"Shampoo,Soap,Milk,Bread,Eggs,Cheese",450,1
B2706,14:34,2025-01-14,C1806,"Tomato,Onions",55,1
B2707,10:17,2025-01-14,C1807,"Soap,Milk,Rice,Tomato",220,1
B2708,19:43,2025-01-14,C1808,"Milk,Cheese,Butter,Bread,Eggs,Tomato",440,1
B2709,09:15,2025-01-14,C1809,"Butter,Shampoo,Soap,Eggs",330,1
B2710,09:52,2025-01-14,C1810,"Soap,Tomato,Rice,Onions",185,1
B2711,15:28,2025-01-14,C1811,"Onions,Tomato",55,1
B2712,18:28,2025-01-15,C1812,"Rice,Shampoo,Onions,Eggs",285,1
B2713,19:46,2025-01-15,C1813,"Tomato,Milk,Bread,Cheese,Butter",350,1
B2714,09:23,2025-01-15,C1814,"Butter,Soap,Rice",230,1
B2715,10:54,2025-01-15,C1815,"Eggs,Rice,Milk,Onions,Bread",295,1
B2716,08:09,2025-01-15,C1816,"Bread,Tomato,Eggs,Rice",240,1
B2717,16:08,2025-01-15,C1817,"Eggs,Onions,Butter,Milk,Soap,Bread",365,1
B2718,13:21,2025-01-15,C1818,"Soap,Butter,Shampoo,Onions,Cheese",385,1
B2719,15:32,2025-01-15,C1819,"Eggs,Rice,Shampoo",260,1
B2720,19:56,2025-01-15,C1820,"Bread,Shampoo",130,1
B2721,12:58,2025-01-15,C1821,"Cheese,Soap,Tomato,Milk",260,1
B2722,09:34,2025-01-15,C1822,"Rice,Milk,Soap",190,1
B2723,09:44,2025-01-15,C1823,"Shampoo,Cheese",210,1
B2724,11:44,2025-01-15,C1824,"Eggs,Rice,Butter,Shampoo",360,1
B2725,17:16,2025-01-15,C1825,"Eggs,Tomato,Rice",200,1
B2726,14:27,2025-01-15,C1826,"Soap,Eggs,Butter,Cheese",360,1
B2727,13:01,2025-01-15,C1827,"Shampoo,Eggs,Bread,Rice,Milk",360,1
B2728,16:57,2025-01-15,C1828,"Soap,Shampoo,Butter,Tomato",270,1
B2729,10:32,2025-01-15,C1829,"Shampoo,Butter,Bread,Milk",290,1
B2730,10:42,2025-01-15,C1830,"Milk,Rice,Eggs,Bread,Tomato",300,1
B2731,17:26,2025-01-15,C1831,"Soap,Shampoo",140,1
B2732,16:32,2025-01-15,C1832,"Onions,Milk,Bread,Soap,Tomato",205,1
B2733,12:24,2025-01-15,C1833,"Onions,Butter",125,1
B2734,16:47,2025-01-15,C1834,"Shampoo,Soap,Rice,Milk",280,1
B2735,18:10,2025-01-16,C1835,"Butter,Tomato,Bread,Soap,Milk,Rice",360,1
B2736,10:46,2025-01-16,C1836,"Shampoo,Onions,Butter",215,1
B2737,11:50,2025-01-16,C1837,"Tomato,Shampoo,Bread,Onions,Soap,Rice",315,1
B2738,09:19,2025-01-16,C1838,"Eggs,Tomato,Milk",180,1
B2739,18:35,2025-01-16,C1839,"Milk,Bread",100,1
B2740,18:13,2025-01-16,C1840,"Rice,Eggs,Shampoo,Cheese,Bread,Tomato",450,1
B2741,17:56,2025-01-16,C1841,"Onions,Soap,Butter,Eggs,Bread",305,1
B2742,16:11,2025-01-16,C1842,"Butter,Onions",125,1
B2743,17:29,2025-01-16,C1843,"Butter,Cheese,Milk,Rice",360,1
B2744,12:17,2025-01-16,C1844,"Onions,Soap,Eggs",165,1
B2745,16:54,2025-01-16,C1845,"Cheese,Shampoo,Tomato,Butter,Soap",390,1
B2746,18:59,2025-01-16,C1846,"Rice,Cheese,Tomato",230,1
B2747,11:35,2025-01-16,C1847,"Shampoo,Butter",190,1
B2748,13:40,2025-01-16,C1848,"Butter,Eggs",190,1
B2749,15:53,2025-01-16,C1849,"Shampoo,Onions,Butter,Tomato",245,1
B2750,19:37,2025-01-16,C1850,"Onions,Soap,Butter,Cheese,Shampoo",385,1
B2751,17:48,2025-01-16,C1851,"Eggs,Tomato,Soap,Cheese,Onions",315,1
B2752,16:35,2025-01-16,C1852,"Soap,Rice",130,1
B2753,17:28,2025-01-16,C1853,"Milk,Eggs",150,1
B2754,10:53,2025-01-16,C1854,"Shampoo,Rice,Cheese,Soap",340,1
B2755,10:34,2025-01-16,C1855,"Soap,Bread,Onions,Shampoo",205,1
B2756,14:37,2025-01-16,C1856,"Shampoo,Butter,Bread,Cheese,Tomato,Soap",430,1
B2757,11:43,2025-01-16,C1857,"Rice,Shampoo,Tomato,Cheese,Eggs",410,1
B2758,12:29,2025-01-16,C1858,"Tomato,Milk,Cheese",210,1
B2759,10:05,2025-01-16,C1859,"Cheese,Soap,Bread",210,1
B2760,11:27,2025-01-16,C1860,"Rice,Shampoo,Butter,Onions,Cheese",415,1
B2761,09:02,2025-01-16,C1861,"Milk,Bread,Tomato,Butter,Soap,Onions",305,1
B2762,16:06,2025-01-16,C1862,"Bread,Milk,Rice,Eggs",270,1
B2763,12:41,2025-01-16,C1863,"Eggs,Soap",140,1
B2764,19:42,2025-01-16,C1864,"Onions,Butter,Tomato,Eggs,Soap,Bread",335,1
B2765,14:41,2025-01-16,C1865,"Bread,Rice,Onions,Butter",245,1
B2766,18:35,2025-01-16,C1866,"Eggs,Milk,Bread,Onions,Butter",315,1
B2767,14:29,2025-01-16,C1867,"Bread,Soap,Shampoo,Onions,Rice",285,1
B2768,19:30,2025-01-16,C1868,"Bread,Rice,Tomato,Onions,Cheese",295,1
B2769,17:31,2025-01-16,C1869,"Onions,Tomato,Rice,Bread",175,1
B2770,08:50,2025-01-16,C1870,"Tomato,Rice,Cheese,Onions,Butter,Bread",395,1
B2771,19:04,2025-01-16,C1871,"Eggs,Bread,Shampoo,Tomato,Milk,Cheese",430,1
B2772,08:20,2025-01-17,C1872,"Soap,Shampoo,Eggs",230,1
B2773,08:51,2025-01-17,C1873,"Tomato,Eggs,Soap,Butter,Bread",310,1
B2774,12:57,2025-01-17,C1874,"Bread,Eggs",130,1
B2775,13:26,2025-01-17,C1875,"Soap,Tomato,Eggs,Cheese,Shampoo",380,1
B2776,15:09,2025-01-17,C1876,"Eggs,Butter,Milk,Onions,Bread",315,1
B2777,18:57,2025-01-17,C1877,"Soap,Tomato,Milk,Onions,Bread,Cheese",325,1
B2778,18:14,2025-01-17,C1878,"Cheese,Milk",180,1
B2779,09:52,2025-01-17,C1879,"Milk,Shampoo,Bread,Rice",270,1
B2780,13:46,2025-01-17,C1880,"Soap,Cheese,Eggs",260,1
B2781,16:21,2025-01-17,C1881,"Bread,Butter,Milk,Cheese,Onions,Soap",395,1
B2782,15:55,2025-01-17,C1882,"Bread,Shampoo,Soap,Cheese",300,1
B2783,11:51,2025-01-17,C1883,"Onions,Tomato,Soap,Milk",165,1
B2784,16:05,2025-01-17,C1884,"Rice,Soap,Eggs,Butter,Shampoo,Onions",435,1
B2785,16:30,2025-01-17,C1885,"Rice,Milk,Bread",180,1
B2786,10:38,2025-01-17,C1886,"Butter,Tomato,Onions,Soap,Cheese,Rice",405,1
B2787,08:42,2025-01-17,C1887,"Soap,Butter,Onions",175,1
B2788,10:23,2025-01-17,C1888,"Soap,Tomato",80,1
B2789,11:35,2025-01-17,C1889,"Onions,Rice,Shampoo,Butter,Soap,Milk",405,1
B2790,19:47,2025-01-17,C1890,"Tomato,Onions,Shampoo,Bread",185,1
B2791,15:46,2025-01-17,C1891,"Eggs,Tomato,Onions,Butter",245,1
B2792,17:23,2025-01-17,C1892,"Bread,Cheese",160,1
B2793,09:53,2025-01-17,C1893,"Onions,Soap,Milk,Cheese,Bread,Tomato",325,1
B2794,11:05,2025-01-17,C1894,"Rice,Eggs,Butter,Bread,Soap,Tomato",390,1
B2795,17:42,2025-01-17,C1895,"Milk,Shampoo,Onions",175,1
B2796,09:02,2025-01-18,C1896,"Onions,Soap",75,1
B2797,14:26,2025-01-18,C1897,"Rice,Tomato,Butter",210,1
B2798,17:57,2025-01-18,C1898,"Tomato,Milk,Eggs,Butter,Shampoo,Bread",410,1
B2799,18:55,2025-01-18,C1899,"Onions,Bread,Butter,Eggs",255,1
B2800,09:16,2025-01-18,C1900,"Cheese,Eggs,Tomato,Bread,Shampoo",370,1
B2801,13:54,2025-01-18,C1901,"Butter,Shampoo",190,1
B2802,10:03,2025-01-18,C1902,"Milk,Eggs,Cheese,Soap,Tomato,Butter",450,1
B2803,12:18,2025-01-18,C1903,"Shampoo,Tomato,Bread,Cheese,Soap,Eggs",420,1
B2804,12:38,2025-01-18,C1904,"Butter,Soap,Shampoo",240,1
B2805,19:12,2025-01-18,C1905,"Tomato,Milk,Cheese,Shampoo,Onions,Eggs",415,1
B2806,17:06,2025-01-18,C1906,"Butter,Rice,Shampoo,Onions",295,1
B2807,17:34,2025-01-18,C1907,"Eggs,Cheese,Shampoo,Butter,Milk,Rice",540,1
B2808,14:38,2025-01-18,C1908,"Tomato,Cheese",150,1
B2809,14:20,2025-01-18,C1909,"Rice,Onions",105,1
B2810,17:54,2025-01-18,C1910,"Butter,Cheese,Rice",300,1
B2811,10:12,2025-01-18,C1911,"Cheese,Shampoo,Bread",250,1
B2812,17:56,2025-01-18,C1912,"Rice,Shampoo,Butter",270,1
B2813,10:48,2025-01-18,C1913,"Bread,Soap,Butter",190,1
B2814,10:09,2025-01-18,C1914,"Milk,Tomato,Eggs,Butter,Shampoo",370,1
B2815,11:38,2025-01-18,C1915,"Bread,Soap,Butter,Onions,Shampoo",305,1
B2816,10:25,2025-01-18,C1916,"Soap,Cheese",170,1
B2817,10:15,2025-01-18,C1917,"Butter,Rice,Soap,Tomato,Shampoo",350,1
B2818,13:35,2025-01-18,C1918,"Onions,Bread,Butter",165,1
B2819,10:18,2025-01-18,C1919,"Bread,Shampoo",130,1
B2820,11:58,2025-01-18,C1920,"Butter,Soap,Rice,Shampoo,Eggs,Onions",435,1
B2821,08:14,2025-01-18,C1921,"Eggs,Shampoo",180,1
B2822,18:23,2025-01-18,C1922,"Eggs,Cheese,Shampoo,Milk,Butter,Tomato",490,1
B2823,17:11,2025-01-18,C1923,"Milk,Rice,Shampoo",230,1
B2824,11:32,2025-01-18,C1924,"Eggs,Cheese",210,1
B2825,13:01,2025-01-18,C1925,"Butter,Rice,Bread,Shampoo,Onions",335,1
B2826,15:19,2025-01-18,C1926,"Onions,Eggs,Bread,Milk,Cheese,Rice",415,1
B2827,11:17,2025-01-18,C1927,"Cheese,Onions,Milk",205,1
B2828,17:14,2025-01-18,C1928,"Bread,Cheese,Rice",240,1
B2829,19:29,2025-01-18,C1929,"Milk,Shampoo",150,1
B2830,16:56,2025-01-18,C1930,"Milk,Cheese,Bread,Eggs,Butter,Shampoo",500,1
B2831,15:04,2025-01-18,C1931,"Onions,Bread,Rice,Shampoo,Cheese",355,1
B2832,08:22,2025-01-18,C1932,"Butter,Milk,Soap,Tomato",240,1
B2833,17:07,2025-01-18,C1933,"Rice,Butter,Eggs,Bread,Soap",360,1
B2834,12:40,2025-01-18,C1934,"Onions,Milk,Cheese",205,1
B2835,08:51,2025-01-18,C1935,"Tomato,Milk,Butter,Rice",270,1
B2836,12:13,2025-01-18,C1936,"Eggs,Bread,Cheese,Soap",300,1
B2837,08:03,2025-01-18,C1937,"Onions,Butter,Eggs,Milk,Bread",315,1
B2838,10:28,2025-01-18,C1938,"Onions,Eggs",115,1
B2839,19:12,2025-01-18,C1939,"Eggs,Butter",190,1
B2840,11:32,2025-01-18,C1940,"Milk,Eggs,Soap,Rice,Bread,Shampoo",410,1
B2841,18:01,2025-01-18,C1941,"Eggs,Bread,Onions,Shampoo",245,1
B2842,17:43,2025-01-18,C1942,"Milk,Bread",100,1
B2843,18:14,2025-01-18,C1943,"Tomato,Onions,Rice,Cheese,Milk",315,1
B2844,17:16,2025-01-19,C1944,"Cheese,Onions,Bread",185,1
B2845,14:52,2025-01-19,C1945,"Butter,Cheese,Tomato,Shampoo",340,1
B2846,11:07,2025-01-19,C1946,"Butter,Cheese",220,1
B2847,10:46,2025-01-19,C1947,"Cheese,Rice,Eggs,Butter",390,1
B2848,15:24,2025-01-19,C1948,"Tomato,Milk,Soap,Cheese,Shampoo",350,1
B2849,18:01,2025-01-19,C1949,"Rice,Eggs,Cheese,Milk,Soap",400,1
B2850,08:57,2025-01-19,C1950,"Onions,Soap,Rice",155,1
B2851,13:05,2025-01-19,C1951,"Soap,Milk,Shampoo",200,1
B2852,12:22,2025-01-19,C1952,"Cheese,Bread",160,1
B2853,09:32,2025-01-19,C1953,"Shampoo,Milk,Bread,Rice,Butter,Onions",395,1
B2854,14:28,2025-01-19,C1954,"Shampoo,Bread,Rice,Tomato,Eggs",330,1
B2855,16:01,2025-01-19,C1955,"Butter,Milk,Eggs,Onions,Soap",325,1
B2856,12:57,2025-01-19,C1956,"Butter,Eggs,Cheese,Tomato,Shampoo,Bread",470,1
B2857,13:54,2025-01-19,C1957,"Rice,Butter,Shampoo,Bread,Onions,Eggs",425,1
B2858,09:31,2025-01-19,C1958,"Bread,Cheese,Soap,Milk,Eggs,Tomato",390,1
B2859,09:40,2025-01-19,C1959,"Onions,Butter,Eggs,Tomato",245,1
B2860,16:19,2025-01-19,C1960,"Milk,Bread,Shampoo,Onions,Butter",315,1
B2861,09:36,2025-01-19,C1961,"Soap,Cheese,Onions",195,1
B2862,19:34,2025-01-19,C1962,"Shampoo,Bread,Cheese,Soap,Rice,Butter",480,1
B2863,18:14,2025-01-19,C1963,"Shampoo,Milk,Bread,Butter,Tomato,Onions",345,1
B2864,08:23,2025-01-19,C1964,"Cheese,Milk,Rice,Soap,Tomato,Shampoo",430,1
B2865,11:16,2025-01-19,C1965,"Shampoo,Butter,Milk,Bread,Eggs",380,1
B2866,08:18,2025-01-19,C1966,"Eggs,Bread",130,1
B2867,17:43,2025-01-19,C1967,"Rice,Bread,Onions,Butter,Shampoo,Cheese",455,1
B2868,14:54,2025-01-19,C1968,"Soap,Onions,Eggs,Cheese,Bread",325,1
B2869,13:16,2025-01-19,C1969,"Rice,Bread,Cheese,Shampoo,Onions",355,1
B2870,08:27,2025-01-19,C1970,"Cheese,Milk,Bread,Shampoo,Eggs",400,1
B2871,11:54,2025-01-19,C1971,"Shampoo,Bread",130,1
B2872,19:10,2025-01-19,C1972,"Eggs,Milk,Tomato,Onions",205,1
B2873,17:26,2025-01-19,C1973,"Soap,Cheese,Tomato,Milk,Eggs,Shampoo",440,1
B2874,08:19,2025-01-19,C1974,"Tomato,Milk,Butter,Shampoo,Soap",330,1
B2875,19:08,2025-01-19,C1975,"Eggs,Onions",115,1
B2876,17:01,2025-01-19,C1976,"Soap,Milk",110,1
B2877,11:13,2025-01-19,C1977,"Onions,Butter,Bread,Tomato,Cheese,Shampoo",405,1
B2878,11:37,2025-01-19,C1978,"Bread,Onions,Shampoo,Soap,Cheese",325,1
B2879,13:29,2025-01-19,C1979,"Eggs,Bread",130,1
B2880,09:34,2025-01-19,C1980,"Bread,Milk,Rice",180,1
B2881,19:38,2025-01-19,C1981,"Eggs,Soap,Tomato",170,1
B2882,14:52,2025-01-19,C1982,"Soap,Butter,Cheese,Tomato,Milk,Bread",400,1
B2883,18:39,2025-01-19,C1983,"Tomato,Onions,Rice,Bread",175,1
B2884,14:47,2025-01-19,C1984,"Tomato,Cheese,Rice,Butter,Bread",370,1
B2885,14:00,2025-01-19,C1985,"Butter,Onions",125,1
B2886,09:38,2025-01-20,C1986,"Onions,Rice,Bread",145,1
B2887,18:12,2025-01-20,C1987,"Rice,Onions,Soap",155,1
B2888,09:19,2025-01-20,C1988,"Eggs,Onions,Rice,Tomato,Soap,Butter",375,1
B2889,14:59,2025-01-20,C1989,"Rice,Shampoo",170,1
B2890,09:53,2025-01-20,C1990,"Onions,Bread",65,1
B2891,19:27,2025-01-20,C1991,"Soap,Milk,Bread,Tomato,Cheese",300,1
B2892,11:51,2025-01-20,C1992,"Tomato,Soap",80,1
B2893,19:15,2025-01-20,C1993,"Shampoo,Onions,Milk,Cheese,Eggs,Soap",435,1
B2894,17:31,2025-01-20,C1994,"Onions,Bread,Tomato,Cheese,Rice",295,1
B2895,17:24,2025-01-20,C1995,"Cheese,Onions,Soap,Bread",235,1
B2896,09:41,2025-01-20,C1996,"Tomato,Bread",70,1
B2897,14:24,2025-01-20,C1997,"Onions,Eggs,Shampoo",205,1
B2898,13:08,2025-01-20,C1998,"Cheese,Soap,Butter,Rice,Shampoo",440,1
B2899,13:21,2025-01-20,C1999,"Bread,Eggs,Tomato,Milk",220,1
B2900,11:41,2025-01-20,C2000,"Cheese,Shampoo,Onions,Bread",275,1
B2901,19:10,2025-01-20,C2001,"Bread,Cheese",160,1
B2902,14:50,2025-01-20,C2002,"Bread,Soap,Butter,Onions",215,1
B2903,14:44,2025-01-20,C2003,"Rice,Bread,Shampoo,Milk,Onions",295,1
B2904,10:05,2025-01-20,C2004,"Milk,Onions,Eggs,Butter,Rice,Soap",405,1
B2905,11:59,2025-01-20,C2005,"Soap,Rice,Cheese",250,1
B2906,13:04,2025-01-20,C2006,"Butter,Bread",140,1
B2907,10:27,2025-01-20,C2007,"Tomato,Milk,Bread,Shampoo,Cheese",340,1
B2908,13:31,2025-01-20,C2008,"Butter,Tomato",130,1
B2909,08:49,2025-01-20,C2009,"Cheese,Soap,Bread,Butter",310,1
B2910,09:29,2025-01-20,C2010,"Rice,Butter,Shampoo",270,1
B2911,18:07,2025-01-20,C2011,"Soap,Rice,Eggs",220,1
B2912,16:09,2025-01-20,C2012,"Butter,Tomato,Cheese,Onions,Eggs",365,1
B2913,15:54,2025-01-20,C2013,"Bread,Onions,Shampoo",155,1
B2914,10:01,2025-01-20,C2014,"Rice,Soap,Bread,Milk,Tomato,Onions",285,1
B2915,11:01,2025-01-20,C2015,"Butter,Milk,Onions,Rice,Shampoo",355,1
B2916,17:37,2025-01-20,C2016,"Cheese,Soap,Milk,Tomato,Onions,Bread",325,1
B2917,13:51,2025-01-20,C2017,"Rice,Tomato,Bread,Eggs",240,1
B2918,12:04,2025-01-20,C2018,"Rice,Onions,Cheese,Tomato,Eggs,Shampoo",435,1
B2919,16:50,2025-01-20,C2019,"Onions,Cheese",145,1
B2920,09:23,2025-01-20,C2020,"Eggs,Rice,Milk,Tomato",260,1
B2921,13:44,2025-01-20,C2021,"Butter,Rice,Shampoo",270,1
B2922,15:17,2025-01-21,C2022,"Rice,Cheese,Onions,Eggs,Milk,Butter",475,1
B2923,15:59,2025-01-21,C2023,"Cheese,Shampoo,Eggs,Onions,Soap,Bread",415,1
B2924,17:43,2025-01-21,C2024,"Tomato,Butter,Cheese",250,1
B2925,09:56,2025-01-21,C2025,"Shampoo,Rice",170,1
B2926,17:20,2025-01-21,C2026,"Shampoo,Rice,Onions,Bread",235,1
B2927,14:08,2025-01-21,C2027,"Tomato,Shampoo,Rice,Cheese",320,1
B2928,19:33,2025-01-21,C2028,"Butter,Shampoo",190,1
B2929,11:11,2025-01-21,C2029,"Bread,Shampoo",130,1
B2930,16:08,2025-01-21,C2030,"Tomato,Shampoo,Onions,Butter,Soap,Eggs",385,1
B2931,11:14,2025-01-21,C2031,"Milk,Rice",140,1
B2932,14:15,2025-01-21,C2032,"Milk,Onions,Rice",165,1
B2933,08:38,2025-01-21,C2033,"Milk,Butter,Onions,Tomato,Cheese,Rice",415,1
B2934,12:09,2025-01-21,C2034,"Rice,Cheese",200,1
B2935,18:30,2025-01-21,C2035,"Milk,Rice,Tomato",170,1
B2936,11:29,2025-01-21,C2036,"Butter,Tomato,Soap,Milk",240,1
B2937,15:29,2025-01-21,C2037,"Tomato,Shampoo",120,1
B2938,18:53,2025-01-21,C2038,"Onions,Shampoo",115,1
B2939,15:09,2025-01-21,C2039,"Eggs,Tomato,Shampoo,Soap,Milk",320,1
B2940,13:36,2025-01-21,C2040,"Onions,Eggs,Soap,Bread",205,1
B2941,10:38,2025-01-21,C2041,"Onions,Bread,Soap,Shampoo,Rice,Eggs",375,1
B2942,09:43,2025-01-21,C2042,"Bread,Soap,Onions,Shampoo,Butter",305,1
B2943,19:31,2025-01-21,C2043,"Rice,Eggs,Shampoo,Cheese,Bread",420,1
B2944,16:54,2025-01-21,C2044,"Rice,Soap,Onions,Bread,Tomato",225,1
B2945,17:34,2025-01-21,C2045,"Butter,Cheese",220,1
B2946,15:28,2025-01-21,C2046,"Bread,Shampoo",130,1
B2947,11:09,2025-01-21,C2047,"Rice,Onions,Bread,Soap,Cheese",315,1
B2948,17:08,2025-01-21,C2048,"Milk,Cheese,Shampoo,Bread",310,1
B2949,15:59,2025-01-21,C2049,"Onions,Cheese,Milk,Tomato",235,1
B2950,11:11,2025-01-21,C2050,"Butter,Shampoo,Rice",270,1
B2951,18:21,2025-01-21,C2051,"Milk,Bread,Onions,Soap,Tomato",205,1
B2952,13:48,2025-01-21,C2052,"Bread,Milk,Eggs,Cheese,Rice",390,1
B2953,19:29,2025-01-21,C2053,"Shampoo,Cheese,Rice,Soap",340,1
B2954,18:56,2025-01-21,C2054,"Onions,Cheese,Tomato,Rice,Soap,Eggs",395,1
B2955,11:32,2025-01-21,C2055,"Bread,Shampoo,Tomato,Onions",185,1
B2956,12:35,2025-01-21,C2056,"Bread,Rice,Shampoo,Butter,Eggs",400,1
B2957,17:24,2025-01-21,C2057,"Butter,Shampoo",190,1
B2958,14:45,2025-01-21,C2058,"Butter,Tomato",130,1
B2959,10:37,2025-01-21,C2059,"Tomato,Eggs,Butter,Shampoo",310,1
B2960,18:49,2025-01-21,C2060,"Soap,Onions,Rice,Eggs,Butter",345,1
B2961,17:55,2025-01-21,C2061,"Rice,Soap,Shampoo,Bread,Cheese",380,1
B2962,13:43,2025-01-22,C2062,"Bread,Milk,Eggs,Rice,Soap,Tomato",350,1
B2963,10:35,2025-01-22,C2063,"Soap,Milk,Rice,Onions",215,1
B2964,12:17,2025-01-22,C2064,"Butter,Milk,Eggs,Rice",330,1
B2965,16:57,2025-01-22,C2065,"Bread,Eggs,Soap,Cheese,Tomato",330,1
B2966,19:44,2025-01-22,C2066,"Onions,Tomato,Soap",105,1
B2967,08:21,2025-01-22,C2067,"Shampoo,Cheese,Bread,Soap,Onions",325,1
B2968,17:48,2025-01-22,C2068,"Milk,Eggs,Bread",190,1
B2969,13:14,2025-01-22,C2069,"Tomato,Cheese,Butter",250,1
B2970,11:54,2025-01-22,C2070,"Cheese,Soap,Milk,Rice",310,1
B2971,14:13,2025-01-22,C2071,"Cheese,Tomato",150,1
B2972,16:06,2025-01-22,C2072,"Onions,Bread",65,1
B2973,14:46,2025-01-22,C2073,"Shampoo,Butter,Rice,Onions",295,1
B2974,16:12,2025-01-22,C2074,"Soap,Tomato,Bread,Cheese,Shampoo,Rice",410,1
B2975,10:05,2025-01-22,C2075,"Bread,Milk",100,1
B2976,12:39,2025-01-22,C2076,"Butter,Cheese,Bread",260,1
B2977,11:19,2025-01-22,C2077,"Milk,Shampoo",150,1
B2978,14:42,2025-01-22,C2078,"Shampoo,Soap,Cheese,Rice",340,1
B2979,14:16,2025-01-22,C2079,"Tomato,Milk,Bread,Shampoo,Rice",300,1
B2980,10:18,2025-01-22,C2080,"Soap,Shampoo,Bread,Milk",240,1
B2981,12:31,2025-01-22,C2081,"Cheese,Tomato,Bread",190,1
B2982,16:18,2025-01-22,C2082,"Rice,Eggs,Cheese,Butter,Shampoo",480,1
B2983,09:44,2025-01-22,C2083,"Eggs,Bread,Rice,Soap",260,1
B2984,10:53,2025-01-22,C2084,"Onions,Soap,Butter,Cheese,Tomato",325,1
B2985,15:29,2025-01-22,C2085,"Tomato,Shampoo,Onions,Bread,Eggs",275,1
B2986,16:47,2025-01-22,C2086,"Butter,Eggs,Onions,Rice,Bread",335,1
B2987,10:11,2025-01-22,C2087,"Rice,Cheese,Butter,Bread,Tomato",370,1
B2988,09:33,2025-01-22,C2088,"Cheese,Eggs,Soap,Milk,Rice,Bread",440,1
B2989,09:11,2025-01-22,C2089,"Eggs,Soap,Butter",240,1
B2990,09:23,2025-01-22,C2090,"Bread,Onions,Shampoo,Milk",215,1
B2991,08:10,2025-01-23,C2091,"Cheese,Eggs,Butter",310,1
B2992,19:38,2025-01-23,C2092,"Soap,Bread",90,1
B2993,19:34,2025-01-23,C2093,"Bread,Butter,Soap,Rice,Eggs,Shampoo",450,1
B2994,18:01,2025-01-23,C2094,"Rice,Bread,Shampoo,Cheese",330,1
B2995,08:19,2025-01-23,C2095,"Soap,Onions,Bread,Milk,Butter,Rice",355,1
B2996,12:22,2025-01-23,C2096,"Cheese,Bread,Tomato,Soap",240,1
B2997,13:31,2025-01-23,C2097,"Butter,Shampoo,Cheese,Rice,Bread",430,1
B2998,10:35,2025-01-23,C2098,"Shampoo,Cheese,Soap,Rice",340,1
B2999,17:52,2025-01-23,C2099,"Eggs,Onions,Cheese,Soap",285,1
B3000,14:38,2025-01-23,C2100,"Tomato,Bread,Soap,Milk,Onions,Cheese",325,1
B3001,16:27,2025-01-23,C2101,"Shampoo,Soap,Bread,Tomato,Cheese",330,1
B3002,18:24,2025-01-23,C2102,"Onions,Shampoo",115,1
B3003,11:10,2025-01-23,C2103,"Onions,Milk,Soap,Eggs,Shampoo",315,1
B3004,10:56,2025-01-23,C2104,"Eggs,Onions,Butter",215,1
B3005,19:16,2025-01-23,C2105,"Eggs,Onions,Butter",215,1
B3006,15:26,2025-01-23,C2106,"Shampoo,Rice,Butter,Cheese,Tomato",420,1
B3007,13:33,2025-01-23,C2107,"Cheese,Soap",170,1
B3008,16:20,2025-01-23,C2108,"Milk,Rice,Soap",190,1
B3009,16:51,2025-01-23,C2109,"Rice,Tomato,Shampoo",200,1
B3010,19:06,2025-01-23,C2110,"Shampoo,Eggs,Tomato,Cheese,Milk",390,1
B3011,13:31,2025-01-23,C2111,"Milk,Tomato,Soap,Bread,Rice",260,1
B3012,18:54,2025-01-23,C2112,"Eggs,Rice,Cheese,Bread,Onions",355,1
B3013,17:02,2025-01-24,C2113,"Onions,Bread,Tomato,Cheese,Shampoo",305,1
B3014,13:01,2025-01-24,C2114,"Butter,Milk",160,1
B3015,15:18,2025-01-24,C2115,"Butter,Onions",125,1
B3016,17:17,2025-01-24,C2116,"Shampoo,Cheese,Butter,Milk,Eggs",460,1
B3017,19:35,2025-01-24,C2117,"Butter,Cheese,Shampoo,Soap,Bread",400,1
B3018,14:25,2025-01-24,C2118,"Soap,Onions,Tomato,Butter,Eggs",295,1
B3019,17:07,2025-01-24,C2119,"Cheese,Rice,Butter,Soap",350,1
B3020,15:29,2025-01-24,C2120,"Milk,Butter",160,1
B3021,14:12,2025-01-24,C2121,"Butter,Soap,Rice,Tomato,Bread,Milk",360,1
B3022,10:49,2025-01-24,C2122,"Milk,Bread",100,1
B3023,11:11,2025-01-24,C2123,"Onions,Eggs,Milk,Tomato",205,1
B3024,15:39,2025-01-24,C2124,"Soap,Bread,Eggs,Tomato,Onions",235,1
B3025,15:38,2025-01-24,C2125,"Onions,Eggs,Cheese,Butter",335,1
B3026,19:22,2025-01-24,C2126,"Bread,Milk",100,1
B3027,19:34,2025-01-24,C2127,"Bread,Butter,Tomato",170,1
B3028,12:08,2025-01-24,C2128,"Rice,Tomato",110,1
